possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
138,0.30463773,"[0.16753505, 0.16330767, 0.31314364, 0.17556052, 0.18045314, 0.0]",3943043,768,England,2,5352,5357,Shot
96,0.3004849,"[0.11180258, 0.104790725, 0.10969099, 0.10848925, 0.4554053, 0.10982115]",3930173,941,Netherlands,2,4109,4113,Shot
94,0.3002535,"[0.19026448, 0.1909684, 0.1543867, 0.11659936, 0.11463916, 0.23314191]",3942819,941,Netherlands,2,4610,4619,Shot
57,0.2991068,"[0.12710649, 0.15230796, 0.10370655, 0.097121075, 0.4294689, 0.090289086]",3930175,782,Belgium,1,1811,1817,Shot
91,0.29853588,"[0.16050924, 0.16108969, 0.15423931, 0.15557083, 0.18512687, 0.1834641]",3930173,771,France,2,3879,3884,Shot
23,0.29830468,"[0.21595225, 0.2034196, 0.19990523, 0.13129431, 0.11183998, 0.13758868]",3938641,915,Austria,1,519,525,Goal
49,0.2956113,"[0.10712701, 0.108267345, 0.10766529, 0.10861602, 0.12774025, 0.44058415]",3930161,914,Italy,1,2353,2359,Shot
115,0.29471207,"[0.20535159, 0.21298023, 0.23200133, 0.3496669, 0.0, 0.0]",3942382,909,Turkey,2,5275,5279,Shot
152,0.29196578,"[0.36559096, 0.27470157, 0.19306362, 0.086308315, 0.08033547, 0.0]",3930159,773,Switzerland,2,5539,5560,Goal
61,0.2899936,"[0.22250216, 0.2553491, 0.12185677, 0.12050903, 0.13520482, 0.14457807]",3930180,915,Austria,1,2226,2231,Shot
14,0.2861977,"[0.16879818, 0.16823848, 0.16640733, 0.15185775, 0.16740718, 0.17729111]",3930170,944,Slovenia,1,420,425,Shot
150,0.28569078,"[0.104851075, 0.22552042, 0.13227865, 0.22621651, 0.24477947, 0.066353954]",3930166,780,Portugal,2,5465,5471,Goal
55,0.2834885,"[0.26859337, 0.42695773, 0.3044489, 0.0, 0.0, 0.0]",3940878,773,Switzerland,1,1985,1990,Pass
