possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
27,0.011017408,"[0.12402953, 0.12475219, 0.14546946, 0.103641935, 0.101000816, 0.1333871, 0.1301203, 0.13759862]",3943043,768,England,1,926,939,Pass
46,0.011013674,"[0.06357841, 0.06695251, 0.10379028, 0.07838531, 0.12496151, 0.16717725, 0.18138263, 0.21377215]",3943043,768,England,1,1679,1690,Pass
113,0.011007464,"[0.05289104, 0.13393906, 0.088480994, 0.10563819, 0.13646364, 0.12634106, 0.21000095, 0.14624502]",3943043,772,Spain,2,4243,4255,Pass
27,0.011006501,"[0.09281974, 0.13872035, 0.11407622, 0.08903107, 0.107763216, 0.079869196, 0.17549506, 0.20222515]",3943043,768,England,1,943,952,Pass
46,0.010983195,"[0.09399576, 0.0564649, 0.06377119, 0.12192286, 0.08898603, 0.13243572, 0.16798162, 0.27444193]",3943043,768,England,1,1678,1689,Pass
91,0.010953121,"[0.05576054, 0.047906965, 0.06506345, 0.09786006, 0.10608574, 0.09752025, 0.1749364, 0.3548666]",3943043,772,Spain,2,3177,3186,Pass
91,0.010899914,"[0.13793302, 0.07569128, 0.07553747, 0.101964116, 0.12012903, 0.107172966, 0.16537786, 0.21619426]",3943043,772,Spain,2,3218,3228,Pass
5,0.010894794,"[0.059293922, 0.044062268, 0.09055017, 0.07147502, 0.09012506, 0.18091051, 0.15064676, 0.31293637]",3943043,768,England,1,91,99,Pass
29,0.010886634,"[0.07616111, 0.1068688, 0.09595527, 0.058411695, 0.118834265, 0.09096408, 0.22341585, 0.22938892]",3943043,772,Spain,1,1040,1050,Pass
56,0.010875352,"[0.17854616, 0.058241267, 0.05138935, 0.05894916, 0.12636554, 0.14399657, 0.0907723, 0.29173967]",3943043,772,Spain,1,1973,1985,Pass
81,0.010870067,"[0.07425235, 0.034456126, 0.07310896, 0.09034082, 0.052647725, 0.10658391, 0.19118491, 0.3774252]",3943043,772,Spain,2,2739,2753,Pass
5,0.010869626,"[0.06824499, 0.062053367, 0.045454025, 0.12507305, 0.065467015, 0.12777358, 0.270535, 0.23539901]",3943043,768,England,1,91,98,Pass
32,0.010856625,"[0.112781055, 0.08880238, 0.11660825, 0.10792304, 0.04752048, 0.087676175, 0.2899573, 0.14873132]",3943043,772,Spain,1,1194,1207,Foul
91,0.010850811,"[0.0725419, 0.071595974, 0.064809114, 0.099862896, 0.100160465, 0.12763306, 0.19278911, 0.27060756]",3943043,772,Spain,2,3228,3238,Pass
63,0.01084731,"[0.09830673, 0.0929828, 0.11356931, 0.08932167, 0.07880075, 0.12837823, 0.18413335, 0.21450715]",3943043,768,England,1,2356,2363,Pass
41,0.010822466,"[0.28378063, 0.17142561, 0.21538635, 0.3294074, 0.0, 0.0, 0.0, 0.0]",3943043,772,Spain,1,1461,1465,Pass
91,0.010821877,"[0.112556584, 0.12777926, 0.09423669, 0.08533484, 0.101135455, 0.120342724, 0.20365421, 0.15496024]",3943043,772,Spain,2,3183,3198,Pass
91,0.010804357,"[0.0875234, 0.08087542, 0.07473769, 0.1344909, 0.08061605, 0.13688318, 0.17454247, 0.23033088]",3943043,772,Spain,2,3204,3218,Pass
80,0.010779848,"[0.08066884, 0.05353094, 0.07352939, 0.0825383, 0.11880879, 0.103974156, 0.28764862, 0.19930097]",3943043,772,Spain,2,2708,2724,Pass
21,0.010766363,"[0.055588927, 0.054439433, 0.049133707, 0.06729579, 0.058433965, 0.1101686, 0.27924752, 0.32569206]",3943043,772,Spain,1,650,660,Pass
29,0.010760894,"[0.08250263, 0.08204823, 0.12266238, 0.16236553, 0.085886195, 0.090125784, 0.11175026, 0.262659]",3943043,772,Spain,1,1050,1071,Pass
94,0.010722408,"[0.07383737, 0.08907968, 0.06493601, 0.06985606, 0.08412175, 0.08418773, 0.15752256, 0.37645885]",3943043,768,England,2,3365,3377,Pass
4,0.010717405,"[0.104321815, 0.08324417, 0.110471435, 0.0836909, 0.059709676, 0.11597124, 0.10020921, 0.34238163]",3943043,772,Spain,1,62,82,Pass
97,0.010707229,"[0.087781936, 0.09913356, 0.07395312, 0.0717791, 0.07104879, 0.15013504, 0.100365825, 0.34580263]",3943043,772,Spain,2,3474,3492,Pass
127,0.010705197,"[0.08415328, 0.08561931, 0.120673895, 0.110845104, 0.09745942, 0.10025629, 0.21392663, 0.18706605]",3943043,772,Spain,2,4801,4817,Pass
81,0.010694686,"[0.1212959, 0.07935944, 0.04621864, 0.06671028, 0.07421813, 0.18444128, 0.12858346, 0.29917288]",3943043,772,Spain,2,2742,2759,Pass
113,0.010691982,"[0.10159152, 0.14154509, 0.10594353, 0.06827511, 0.121402115, 0.14822178, 0.15976696, 0.1532539]",3943043,772,Spain,2,4237,4247,Pass
56,0.010688057,"[0.0638796, 0.05747426, 0.0826497, 0.113718964, 0.12299773, 0.15206362, 0.17278357, 0.2344326]",3943043,772,Spain,1,1961,1976,Pass
90,0.01068344,"[0.07853864, 0.07998208, 0.07078634, 0.099338405, 0.089723855, 0.15630287, 0.11328078, 0.312047]",3943043,772,Spain,2,3111,3126,Pass
56,0.010659965,"[0.08024486, 0.16922605, 0.06414945, 0.07315897, 0.06856244, 0.16113752, 0.23621042, 0.14731029]",3943043,772,Spain,1,1971,1983,Pass
