possession,game_id,possession_team,length,startPosition,endPosition
123,3930175,Belgium,8,"[7.7, 35.5]","[42.8, 14.9]"
124,3930175,Belgium,55,"[41.3, 14.7]","[6.7, 32.0]"
125,3930175,Belgium,26,"[96.5, 80.0]","[2.5, 41.6]"
126,3930175,Romania,13,"[5.6, 38.4]","[7.8, 36.3]"
127,3930175,Romania,6,"[110.2, 80.0]","[109.6, 75.4]"
128,3930175,Belgium,31,"[13.1, 6.6]","[3.7, 42.5]"
129,3930175,Romania,5,"[30.2, 71.4]","[89.5, 4.9]"
130,3930175,Romania,24,"[30.6, 80.0]","[59.5, 74.2]"
131,3930175,Belgium,5,"[49.7, 0.1]","[64.6, 6.4]"
132,3930175,Romania,30,"[55.5, 73.7]","[5.8, 34.4]"
133,3930175,Romania,55,"[100.6, 80.0]","[9.0, 70.3]"
134,3930175,Romania,14,"[111.1, 0.1]","[91.2, 35.0]"
135,3930175,Belgium,2,"[13.9, 0.1]","[53.1, 9.6]"
136,3930175,Romania,10,"[63.6, 71.2]","[42.2, 6.2]"
137,3930175,Belgium,2,"[42.0, 0.1]","[69.3, 4.2]"
138,3930175,Romania,9,"[22.7, 73.9]","[49.5, 20.0]"
139,3930175,Belgium,27,"[71.1, 61.1]","[47.5, 62.0]"
140,3930175,Romania,48,"[48.0, 80.0]","[2.3, 41.4]"
141,3930175,Belgium,3,"[5.2, 43.4]","[43.3, 19.6]"
142,3930175,Romania,12,"[19.5, 24.3]","[42.2, 75.0]"
143,3930175,Belgium,29,"[88.0, 0.1]","[49.7, 3.1]"
144,3930175,Belgium,5,"[69.3, 80.0]","[21.0, 15.5]"
145,3930175,Romania,9,"[22.5, 17.3]","[41.1, 6.4]"
146,3930175,Romania,17,"[40.5, 7.0]","[49.9, 78.2]"
147,3930175,Romania,48,"[70.4, 0.1]","[112.1, 47.8]"
148,3930175,Belgium,7,"[11.6, 31.4]","[11.0, 36.4]"
149,3930175,Romania,31,"[60.0, 40.0]","[2.8, 59.2]"
150,3930175,Romania,12,"[120.0, 0.1]","[10.7, 33.5]"
151,3930175,Romania,4,"[92.0, 80.0]","[89.3, 67.5]"
152,3930175,Belgium,20,"[35.1, 11.3]","[8.4, 43.1]"
153,3930175,Romania,25,"[8.0, 36.5]","[111.5, 57.5]"
154,3930175,Belgium,4,"[6.9, 44.0]","[32.6, 29.0]"
155,3930175,Romania,12,"[32.6, 29.5]","[114.9, 60.1]"
156,3930175,Romania,35,"[6.0, 39.5]","[8.0, 35.9]"
157,3930175,Romania,7,"[120.0, 80.0]","[1.2, 41.8]"
158,3930175,Belgium,18,"[8.2, 40.4]","[3.0, 35.4]"
159,3930175,Belgium,7,"[99.3, 80.0]","[114.3, 75.0]"
160,3930175,Romania,8,"[5.8, 5.1]","[59.7, 53.2]"
161,3930175,Belgium,13,"[62.7, 25.4]","[26.2, 8.1]"
162,3930175,Belgium,2,"[98.6, 80.0]","[111.3, 67.3]"
163,3930175,Romania,4,"[5.6, 36.7]","[46.9, 15.8]"
164,3930175,Romania,6,"[55.7, 80.0]","[35.6, 62.4]"
165,3930175,Romania,19,"[34.9, 63.5]","[1.7, 35.6]"
166,3930175,Belgium,4,"[99.5, 0.1]","[110.4, 7.7]"
167,3930175,Romania,5,"[10.8, 72.9]","[107.0, 5.1]"
168,3930175,Romania,6,"[28.5, 80.0]","[44.3, 75.9]"
169,3930175,Romania,18,"[44.3, 70.1]","[105.3, 32.9]"
170,3930175,Romania,23,"[19.3, 50.8]","[6.2, 26.7]"
171,3930175,Romania,19,"[92.7, 80.0]","[2.2, 39.4]"
172,3930175,Romania,11,"[120.0, 0.1]","[21.0, 71.0]"
173,3930175,Romania,16,"[74.9, 0.1]","[78.6, 71.4]"
174,3930175,Belgium,2,"[43.0, 0.1]","[86.0, 7.2]"
175,3930175,Romania,5,"[30.4, 72.2]","[87.5, 4.4]"
176,3930175,Romania,19,"[34.5, 80.0]","[41.6, 1.4]"
177,3930175,Belgium,28,"[78.8, 80.0]","[30.6, 47.7]"
2,3930174,Portugal,13,"[60.0, 40.0]","[105.8, 62.1]"
3,3930174,Portugal,24,"[6.0, 31.3]","[104.7, 54.5]"
4,3930174,Turkey,2,"[2.3, 37.3]","[99.0, 33.3]"
5,3930174,Turkey,19,"[14.4, 47.4]","[82.5, 49.1]"
6,3930174,Portugal,55,"[38.2, 29.7]","[54.2, 55.4]"
7,3930174,Portugal,62,"[51.6, 55.8]","[56.2, 69.1]"
8,3930174,Turkey,25,"[40.4, 70.7]","[10.9, 6.5]"
9,3930174,Turkey,15,"[104.2, 80.0]","[2.7, 38.3]"
10,3930174,Portugal,4,"[6.0, 33.0]","[90.4, 19.9]"
11,3930174,Turkey,36,"[7.3, 60.2]","[2.9, 69.7]"
12,3930174,Turkey,7,"[120.0, 0.1]","[7.1, 31.9]"
13,3930174,Turkey,17,"[103.2, 80.0]","[84.6, 35.7]"
14,3930174,Portugal,23,"[47.1, 51.9]","[2.0, 41.0]"
15,3930174,Turkey,6,"[6.1, 30.1]","[75.9, 10.9]"
16,3930174,Portugal,81,"[35.7, 80.0]","[78.7, 15.6]"
17,3930174,Turkey,5,"[40.2, 66.8]","[68.8, 14.2]"
18,3930174,Turkey,57,"[49.3, 80.0]","[101.2, 64.8]"
19,3930174,Portugal,23,"[3.9, 39.2]","[90.3, 8.2]"
20,3930174,Portugal,70,"[30.7, 80.0]","[66.7, 60.5]"
21,3930174,Turkey,4,"[52.5, 19.6]","[51.8, 17.7]"
22,3930174,Turkey,21,"[52.0, 18.4]","[94.4, 64.3]"
23,3930174,Portugal,11,"[25.7, 15.8]","[89.0, 21.0]"
24,3930174,Turkey,17,"[35.2, 61.4]","[99.8, 41.5]"
25,3930174,Portugal,28,"[16.6, 36.2]","[2.0, 40.9]"
26,3930174,Turkey,13,"[2.7, 45.9]","[75.5, 19.2]"
27,3930174,Portugal,33,"[75.5, 19.2]","[14.0, 76.4]"
28,3930174,Portugal,15,"[105.1, 0.1]","[25.6, 1.1]"
29,3930174,Portugal,35,"[93.1, 80.0]","[111.7, 12.6]"
30,3930174,Turkey,20,"[6.4, 32.3]","[86.9, 72.8]"
31,3930174,Portugal,20,"[83.3, 80.0]","[107.8, 61.5]"
32,3930174,Turkey,9,"[6.1, 21.1]","[52.3, 25.0]"
33,3930174,Portugal,8,"[63.3, 52.2]","[69.7, 67.9]"
34,3930174,Portugal,26,"[73.7, 66.1]","[74.8, 1.7]"
35,3930174,Turkey,48,"[42.0, 80.0]","[32.4, 54.3]"
36,3930174,Portugal,45,"[28.7, 72.2]","[2.8, 39.3]"
37,3930174,Turkey,38,"[61.0, 40.1]","[4.7, 5.9]"
38,3930174,Portugal,43,"[106.1, 80.0]","[2.8, 40.5]"
39,3930174,Turkey,12,"[7.0, 33.6]","[47.8, 61.9]"
40,3930174,Portugal,47,"[47.8, 61.9]","[51.4, 9.4]"
41,3930174,Portugal,70,"[53.8, 12.1]","[55.1, 0.2]"
42,3930174,Portugal,32,"[68.5, 80.0]","[99.9, 54.1]"
43,3930174,Turkey,14,"[61.0, 40.1]","[101.0, 39.8]"
44,3930174,Portugal,20,"[19.1, 40.3]","[70.8, 6.0]"
45,3930174,Turkey,43,"[47.7, 61.4]","[2.4, 44.0]"
46,3930174,Turkey,2,"[120.0, 0.1]","[4.4, 34.8]"
47,3930174,Turkey,12,"[120.0, 80.0]","[11.8, 55.8]"
48,3930174,Turkey,21,"[104.0, 0.1]","[39.3, 50.6]"
49,3930174,Portugal,9,"[29.8, 58.7]","[28.7, 77.4]"
50,3930174,Turkey,65,"[81.7, 0.1]","[114.6, 42.5]"
51,3930174,Portugal,12,"[6.0, 31.9]","[86.0, 2.4]"
52,3930174,Turkey,16,"[83.0, 0.1]","[101.9, 37.7]"
53,3930174,Portugal,40,"[7.6, 40.1]","[3.8, 36.1]"
54,3930174,Turkey,12,"[5.2, 35.5]","[48.7, 8.9]"
55,3930174,Portugal,14,"[71.4, 71.2]","[8.0, 25.9]"
56,3930174,Portugal,29,"[91.5, 80.0]","[2.4, 41.3]"
57,3930174,Turkey,37,"[6.4, 32.5]","[104.2, 34.8]"
58,3930174,Portugal,6,"[13.7, 45.8]","[28.0, 50.6]"
59,3930174,Portugal,8,"[33.0, 52.6]","[65.0, 6.6]"
60,3930174,Portugal,30,"[33.5, 80.0]","[107.4, 17.6]"
61,3930174,Turkey,10,"[10.2, 68.5]","[86.4, 40.4]"
62,3930174,Turkey,8,"[26.4, 40.2]","[71.0, 78.2]"
63,3930174,Portugal,12,"[45.3, 0.1]","[82.1, 25.7]"
64,3930174,Portugal,11,"[47.4, 80.0]","[45.1, 60.8]"
65,3930174,Turkey,9,"[75.0, 19.3]","[94.9, 32.7]"
66,3930174,Portugal,1,"[2.4, 40.7]","[2.4, 40.7]"
67,3930174,Portugal,9,"[8.5, 41.7]","[92.6, 3.1]"
68,3930174,Portugal,16,"[35.5, 80.0]","[75.1, 44.6]"
69,3930174,Turkey,25,"[50.4, 40.4]","[80.1, 14.0]"
70,3930174,Portugal,2,"[80.1, 14.0]","[109.9, 60.3]"
71,3930174,Turkey,34,"[26.8, 23.8]","[12.1, 78.3]"
72,3930174,Portugal,3,"[15.9, 72.2]","[88.7, 46.0]"
73,3930174,Turkey,14,"[31.4, 34.1]","[68.9, 41.3]"
74,3930174,Turkey,7,"[73.9, 40.7]","[105.6, 49.3]"
75,3930174,Portugal,46,"[11.0, 31.5]","[28.0, 58.3]"
76,3930174,Turkey,22,"[60.0, 40.0]","[53.6, 2.8]"
77,3930174,Turkey,12,"[66.0, 80.0]","[76.5, 68.6]"
78,3930174,Portugal,30,"[44.6, 9.7]","[44.7, 75.6]"
79,3930174,Turkey,55,"[44.7, 75.4]","[2.1, 54.6]"
80,3930174,Turkey,29,"[120.0, 0.1]","[77.5, 12.4]"
81,3930174,Portugal,15,"[53.8, 57.7]","[95.3, 56.6]"
82,3930174,Turkey,30,"[24.8, 23.5]","[72.6, 57.2]"
83,3930174,Portugal,201,"[46.3, 26.5]","[14.1, 2.5]"
84,3930174,Portugal,10,"[120.0, 80.0]","[113.8, 37.0]"
85,3930174,Turkey,45,"[2.2, 24.7]","[22.5, 29.3]"
86,3930174,Portugal,1,"[1.3, 39.6]","[1.3, 39.6]"
87,3930174,Portugal,13,"[5.4, 44.8]","[32.5, 12.1]"
88,3930174,Turkey,25,"[93.3, 66.6]","[87.4, 46.0]"
89,3930174,Portugal,67,"[35.8, 32.4]","[42.8, 2.9]"
90,3930174,Portugal,13,"[40.5, 2.5]","[6.6, 40.3]"
91,3930174,Turkey,13,"[60.0, 40.0]","[20.8, 50.2]"
92,3930174,Portugal,35,"[15.8, 56.6]","[38.0, 62.8]"
93,3930174,Turkey,14,"[26.4, 7.7]","[38.1, 75.6]"
94,3930174,Turkey,1,"[37.9, 76.0]","[37.9, 76.0]"
95,3930174,Portugal,8,"[62.7, 9.2]","[48.1, 3.3]"
96,3930174,Turkey,11,"[72.0, 76.8]","[9.3, 16.0]"
97,3930174,Turkey,3,"[120.0, 80.0]","[7.3, 37.0]"
98,3930174,Portugal,13,"[6.9, 36.7]","[58.1, 60.0]"
99,3930174,Turkey,19,"[62.0, 20.1]","[2.8, 42.8]"
100,3930174,Portugal,17,"[42.5, 73.7]","[117.3, 56.9]"
101,3930174,Turkey,23,"[16.0, 32.9]","[15.8, 76.6]"
102,3930174,Portugal,52,"[103.8, 0.1]","[74.7, 6.0]"
103,3930174,Portugal,12,"[69.9, 5.4]","[70.7, 29.3]"
104,3930174,Portugal,33,"[70.9, 29.0]","[43.4, 66.7]"
105,3930174,Turkey,21,"[72.8, 18.9]","[2.2, 41.5]"
106,3930174,Portugal,13,"[6.3, 40.4]","[97.4, 6.4]"
107,3930174,Portugal,7,"[7.0, 48.8]","[66.2, 14.8]"
108,3930174,Turkey,78,"[53.5, 56.1]","[5.0, 33.3]"
109,3930174,Portugal,28,"[16.7, 8.3]","[1.5, 38.7]"
110,3930174,Turkey,4,"[6.5, 25.9]","[9.8, 20.2]"
111,3930174,Turkey,27,"[9.8, 20.2]","[109.7, 47.1]"
112,3930174,Portugal,61,"[5.2, 37.4]","[28.0, 5.9]"
113,3930174,Portugal,13,"[27.3, 6.0]","[107.0, 66.1]"
114,3930174,Turkey,9,"[13.1, 15.8]","[23.2, 23.5]"
115,3930174,Turkey,14,"[22.7, 23.5]","[54.5, 6.2]"
116,3930174,Portugal,29,"[53.8, 75.7]","[36.9, 8.1]"
117,3930174,Portugal,15,"[80.1, 80.0]","[74.7, 38.8]"
118,3930174,Turkey,42,"[16.3, 41.3]","[73.3, 2.2]"
119,3930174,Turkey,17,"[47.4, 80.0]","[73.2, 70.9]"
120,3930174,Portugal,14,"[44.6, 9.5]","[50.8, 12.6]"
121,3930174,Portugal,38,"[52.8, 25.8]","[53.5, 75.5]"
124,3930174,Portugal,76,"[51.0, 63.2]","[84.0, 68.9]"
125,3930174,Turkey,6,"[33.9, 0.1]","[33.6, 15.8]"
126,3930174,Turkey,15,"[33.6, 16.3]","[10.9, 6.6]"
127,3930174,Portugal,6,"[9.8, 0.1]","[46.0, 14.4]"
128,3930174,Turkey,20,"[75.3, 73.0]","[2.9, 12.5]"
129,3930174,Turkey,2,"[120.0, 80.0]","[6.7, 38.6]"
130,3930174,Turkey,88,"[120.0, 80.0]","[96.6, 42.8]"
131,3930174,Portugal,7,"[22.4, 32.2]","[35.0, 21.7]"
132,3930174,Turkey,10,"[85.9, 63.3]","[2.1, 39.7]"
133,3930174,Turkey,6,"[120.0, 0.1]","[93.1, 55.4]"
134,3930174,Portugal,12,"[27.0, 24.7]","[26.1, 24.4]"
137,3930174,Portugal,8,"[27.3, 24.1]","[53.4, 23.0]"
138,3930174,Portugal,21,"[55.3, 23.6]","[113.2, 39.2]"
139,3930174,Turkey,21,"[6.9, 39.1]","[1.5, 54.0]"
140,3930174,Portugal,2,"[7.0, 33.2]","[48.9, 29.5]"
141,3930174,Turkey,64,"[71.5, 56.7]","[14.6, 64.0]"
142,3930174,Portugal,12,"[14.6, 52.0]","[31.7, 75.5]"
143,3930174,Portugal,29,"[35.8, 74.9]","[43.2, 18.3]"
144,3930174,Turkey,29,"[58.6, 53.2]","[93.1, 37.2]"
145,3930174,Portugal,61,"[28.4, 41.7]","[111.3, 32.4]"
146,3930174,Turkey,19,"[8.4, 48.3]","[84.5, 76.4]"
147,3930174,Portugal,2,"[31.9, 0.1]","[52.0, 3.3]"
148,3930174,Turkey,57,"[70.1, 76.8]","[58.6, 44.2]"
149,3930174,Portugal,17,"[65.0, 43.9]","[3.3, 41.9]"
150,3930174,Portugal,11,"[112.9, 0.1]","[100.3, 60.0]"
151,3930174,Turkey,17,"[21.3, 20.1]","[14.6, 40.9]"
152,3930174,Portugal,25,"[7.0, 33.2]","[110.1, 57.4]"
153,3930174,Turkey,4,"[10.0, 22.7]","[19.2, 17.2]"
156,3930174,Turkey,41,"[26.0, 15.5]","[8.9, 26.5]"
157,3930174,Turkey,2,"[120.0, 80.0]","[3.5, 32.4]"
158,3930174,Turkey,14,"[116.1, 80.0]","[103.4, 64.1]"
159,3930174,Portugal,30,"[15.0, 15.8]","[2.8, 39.4]"
160,3930174,Turkey,29,"[3.0, 45.4]","[32.6, 50.3]"
2,3930170,Slovenia,12,"[61.0, 40.1]","[69.2, 12.6]"
3,3930170,Serbia,64,"[47.9, 70.5]","[96.7, 14.9]"
4,3930170,Slovenia,14,"[16.4, 80.0]","[107.4, 20.2]"
5,3930170,Slovenia,5,"[7.0, 40.2]","[61.2, 11.3]"
6,3930170,Serbia,12,"[47.6, 66.8]","[37.6, 38.0]"
7,3930170,Slovenia,10,"[80.7, 60.1]","[13.1, 1.9]"
8,3930170,Slovenia,47,"[104.2, 80.0]","[85.3, 8.2]"
9,3930170,Serbia,18,"[20.6, 80.0]","[2.7, 37.5]"
10,3930170,Serbia,55,"[5.5, 42.2]","[87.5, 16.6]"
11,3930170,Slovenia,19,"[24.7, 59.3]","[77.3, 72.7]"
12,3930170,Slovenia,10,"[57.9, 0.1]","[64.3, 50.1]"
13,3930170,Serbia,90,"[63.3, 0.1]","[51.3, 75.9]"
14,3930170,Slovenia,22,"[60.0, 64.9]","[1.5, 4.4]"
15,3930170,Slovenia,41,"[120.0, 80.0]","[62.6, 38.9]"
16,3930170,Serbia,4,"[62.2, 38.2]","[62.2, 38.2]"
17,3930170,Serbia,18,"[57.8, 38.2]","[77.4, 61.6]"
18,3930170,Serbia,4,"[80.3, 67.8]","[116.2, 23.1]"
19,3930170,Slovenia,9,"[7.0, 40.9]","[76.9, 66.8]"
20,3930170,Serbia,8,"[43.2, 13.3]","[37.0, 6.0]"
21,3930170,Slovenia,15,"[79.8, 80.0]","[115.6, 79.9]"
22,3930170,Serbia,2,"[10.4, 0.1]","[35.7, 4.2]"
23,3930170,Slovenia,5,"[87.6, 75.7]","[22.3, 2.7]"
24,3930170,Slovenia,17,"[100.8, 80.0]","[72.9, 73.0]"
25,3930170,Serbia,10,"[47.0, 9.3]","[41.4, 3.9]"
26,3930170,Serbia,13,"[36.6, 6.9]","[89.6, 20.6]"
27,3930170,Slovenia,9,"[28.6, 60.1]","[106.7, 43.1]"
28,3930170,Serbia,25,"[13.4, 37.0]","[4.6, 2.7]"
29,3930170,Serbia,17,"[7.7, 3.4]","[58.9, 4.7]"
30,3930170,Serbia,60,"[65.0, 80.0]","[53.3, 10.6]"
31,3930170,Serbia,10,"[48.5, 80.0]","[105.3, 43.9]"
32,3930170,Slovenia,40,"[12.8, 39.2]","[114.4, 49.4]"
33,3930170,Serbia,8,"[6.0, 35.3]","[63.9, 14.2]"
34,3930170,Serbia,35,"[70.8, 8.4]","[92.6, 48.4]"
35,3930170,Slovenia,19,"[27.5, 31.7]","[37.6, 74.0]"
36,3930170,Slovenia,10,"[64.7, 0.1]","[65.0, 20.8]"
37,3930170,Serbia,38,"[52.0, 53.1]","[79.0, 3.2]"
38,3930170,Slovenia,164,"[41.6, 76.9]","[103.5, 73.4]"
39,3930170,Serbia,7,"[14.4, 0.1]","[30.5, 15.6]"
40,3930170,Slovenia,26,"[89.6, 64.5]","[11.4, 9.7]"
41,3930170,Slovenia,27,"[110.7, 80.0]","[107.1, 22.8]"
42,3930170,Serbia,16,"[7.7, 62.6]","[13.7, 66.3]"
43,3930170,Slovenia,5,"[107.7, 14.9]","[3.8, 56.8]"
44,3930170,Slovenia,12,"[120.0, 0.1]","[115.4, 47.8]"
45,3930170,Serbia,51,"[2.5, 33.4]","[83.0, 6.4]"
46,3930170,Slovenia,9,"[33.9, 64.9]","[73.3, 79.0]"
47,3930170,Slovenia,44,"[91.7, 78.5]","[56.2, 70.0]"
48,3930170,Serbia,4,"[63.9, 10.1]","[61.1, 3.7]"
49,3930170,Serbia,31,"[57.8, 4.4]","[69.2, 55.7]"
50,3930170,Serbia,62,"[69.3, 53.1]","[6.0, 53.3]"
51,3930170,Serbia,13,"[103.1, 0.1]","[111.0, 34.9]"
52,3930170,Slovenia,1,"[1.4, 42.6]","[1.4, 42.6]"
53,3930170,Slovenia,8,"[9.1, 48.1]","[111.0, 8.1]"
54,3930170,Slovenia,26,"[6.8, 41.4]","[107.0, 34.9]"
55,3930170,Serbia,11,"[13.1, 47.9]","[54.3, 70.7]"
56,3930170,Serbia,60,"[57.8, 70.5]","[8.1, 6.6]"
57,3930170,Serbia,2,"[120.0, 80.0]","[2.3, 44.0]"
58,3930170,Slovenia,4,"[7.0, 39.6]","[84.1, 24.5]"
59,3930170,Serbia,12,"[36.3, 63.0]","[44.9, 56.1]"
60,3930170,Slovenia,22,"[75.2, 24.0]","[8.0, 34.0]"
61,3930170,Serbia,14,"[37.6, 1.9]","[69.3, 39.7]"
62,3930170,Slovenia,36,"[50.8, 40.4]","[105.2, 32.7]"
63,3930170,Serbia,67,"[6.0, 34.4]","[96.9, 7.6]"
64,3930170,Slovenia,25,"[23.2, 72.5]","[71.9, 67.5]"
65,3930170,Serbia,6,"[43.2, 3.7]","[79.4, 74.1]"
66,3930170,Serbia,19,"[27.4, 0.1]","[102.4, 7.8]"
67,3930170,Slovenia,20,"[27.5, 77.2]","[71.1, 5.7]"
68,3930170,Slovenia,21,"[67.9, 80.0]","[9.0, 66.3]"
69,3930170,Slovenia,68,"[106.2, 0.1]","[3.5, 35.7]"
70,3930170,Serbia,9,"[6.0, 40.7]","[89.3, 29.0]"
71,3930170,Serbia,7,"[92.3, 31.2]","[0.7, 41.6]"
72,3930170,Slovenia,13,"[16.0, 77.9]","[64.7, 68.5]"
73,3930170,Serbia,129,"[55.4, 9.1]","[24.9, 41.0]"
74,3930170,Slovenia,9,"[27.9, 44.0]","[85.3, 26.7]"
75,3930170,Slovenia,36,"[85.1, 25.3]","[1.9, 38.3]"
76,3930170,Slovenia,7,"[120.0, 0.1]","[112.1, 54.6]"
77,3930170,Serbia,3,"[6.0, 36.1]","[69.3, 6.1]"
78,3930170,Slovenia,10,"[47.3, 80.0]","[69.7, 54.9]"
79,3930170,Serbia,16,"[50.4, 25.2]","[7.1, 27.0]"
80,3930170,Serbia,8,"[120.0, 80.0]","[1.1, 42.5]"
81,3930170,Slovenia,1,"[7.0, 33.0]","[7.0, 33.0]"
82,3930170,Serbia,102,"[61.0, 40.1]","[112.9, 50.7]"
83,3930170,Slovenia,1,"[5.0, 31.9]","[5.0, 31.9]"
84,3930170,Slovenia,11,"[8.1, 26.6]","[100.8, 37.7]"
85,3930170,Serbia,57,"[24.5, 41.6]","[53.3, 71.2]"
86,3930170,Serbia,44,"[66.2, 0.1]","[5.0, 34.4]"
87,3930170,Serbia,23,"[120.0, 80.0]","[1.2, 39.9]"
88,3930170,Serbia,13,"[120.0, 80.0]","[100.3, 6.7]"
89,3930170,Slovenia,15,"[20.2, 80.0]","[73.1, 65.2]"
90,3930170,Slovenia,53,"[76.2, 63.5]","[76.6, 20.4]"
91,3930170,Slovenia,34,"[78.3, 17.9]","[96.8, 44.5]"
92,3930170,Serbia,57,"[13.5, 36.0]","[2.9, 19.1]"
93,3930170,Serbia,87,"[120.0, 80.0]","[86.5, 57.0]"
94,3930170,Slovenia,17,"[33.4, 20.9]","[1.1, 41.3]"
95,3930170,Slovenia,35,"[120.0, 80.0]","[58.6, 5.0]"
96,3930170,Slovenia,33,"[52.4, 80.0]","[19.3, 68.4]"
97,3930170,Slovenia,91,"[86.1, 0.1]","[88.2, 37.5]"
98,3930170,Serbia,44,"[35.0, 46.5]","[25.6, 5.9]"
99,3930170,Serbia,15,"[92.8, 80.0]","[114.1, 59.7]"
100,3930170,Slovenia,11,"[6.0, 20.4]","[98.5, 28.2]"
101,3930170,Serbia,12,"[21.6, 51.9]","[4.4, 37.0]"
102,3930170,Slovenia,7,"[6.0, 32.6]","[64.8, 34.2]"
103,3930170,Serbia,37,"[55.3, 45.9]","[114.5, 14.1]"
104,3930170,Slovenia,8,"[6.0, 35.5]","[112.1, 56.3]"
105,3930170,Serbia,40,"[6.5, 42.7]","[95.3, 16.4]"
106,3930170,Slovenia,16,"[27.7, 65.2]","[1.2, 41.7]"
107,3930170,Serbia,9,"[61.0, 40.1]","[23.3, 36.4]"
108,3930170,Slovenia,27,"[26.2, 36.7]","[61.3, 49.7]"
109,3930170,Serbia,11,"[50.5, 51.9]","[17.1, 3.8]"
110,3930170,Serbia,22,"[99.9, 80.0]","[5.6, 30.3]"
111,3930170,Serbia,31,"[90.6, 80.0]","[83.8, 77.2]"
112,3930170,Slovenia,15,"[36.3, 2.9]","[65.0, 74.8]"
113,3930170,Serbia,58,"[61.9, 71.3]","[17.5, 64.6]"
114,3930170,Serbia,39,"[103.6, 0.1]","[90.2, 57.2]"
115,3930170,Serbia,6,"[91.8, 59.9]","[1.0, 41.8]"
116,3930170,Slovenia,14,"[6.0, 39.6]","[110.9, 36.5]"
117,3930170,Serbia,36,"[4.5, 38.9]","[98.6, 69.4]"
118,3930170,Slovenia,2,"[6.0, 33.2]","[84.5, 21.4]"
119,3930170,Serbia,10,"[26.1, 56.6]","[62.5, 62.6]"
120,3930170,Slovenia,6,"[65.7, 21.4]","[26.6, 72.7]"
121,3930170,Slovenia,36,"[105.1, 0.1]","[2.5, 37.6]"
122,3930170,Serbia,18,"[7.0, 46.7]","[107.7, 45.7]"
123,3930170,Slovenia,11,"[3.3, 39.8]","[75.0, 75.0]"
124,3930170,Serbia,37,"[53.0, 0.1]","[7.6, 36.5]"
127,3930170,Slovenia,5,"[10.5, 32.3]","[84.9, 23.9]"
128,3930170,Serbia,39,"[8.8, 34.9]","[1.1, 41.8]"
129,3930170,Slovenia,4,"[6.0, 32.7]","[84.9, 20.6]"
130,3930170,Serbia,24,"[35.0, 59.5]","[2.7, 73.9]"
131,3930170,Serbia,10,"[112.9, 0.1]","[108.5, 7.9]"
132,3930170,Serbia,2,"[108.5, 7.9]","[2.9, 32.8]"
133,3930170,Serbia,2,"[120.0, 80.0]","[2.3, 31.1]"
134,3930170,Serbia,10,"[120.0, 80.0]","[11.4, 28.2]"
135,3930170,Serbia,8,"[62.5, 42.6]","[115.6, 13.3]"
136,3930170,Slovenia,9,"[7.6, 0.1]","[111.6, 6.9]"
137,3930170,Slovenia,7,"[9.9, 80.0]","[81.8, 46.2]"
138,3930170,Serbia,56,"[37.5, 37.2]","[12.0, 70.6]"
139,3930170,Serbia,42,"[99.2, 0.1]","[5.8, 65.6]"
140,3930170,Serbia,11,"[120.0, 0.1]","[49.6, 2.2]"
141,3930170,Serbia,21,"[76.3, 80.0]","[58.0, 6.7]"
142,3930170,Serbia,13,"[59.8, 6.9]","[13.6, 37.5]"
143,3930170,Slovenia,1,"[11.6, 37.1]","[11.6, 37.1]"
144,3930170,Serbia,25,"[21.6, 80.0]","[8.3, 20.4]"
145,3930170,Slovenia,4,"[9.1, 20.8]","[88.8, 18.3]"
146,3930170,Serbia,4,"[15.0, 56.8]","[15.8, 58.3]"
147,3930170,Serbia,33,"[15.8, 55.6]","[1.1, 38.4]"
148,3930170,Serbia,5,"[120.0, 80.0]","[0.5, 39.8]"
149,3930170,Slovenia,1,"[60.0, 40.0]","[60.0, 40.0]"
2,3930169,Scotland,5,"[60.0, 40.0]","[62.7, 74.9]"
3,3930169,Switzerland,5,"[15.6, 0.1]","[77.0, 75.1]"
4,3930169,Switzerland,5,"[49.1, 0.1]","[23.0, 74.1]"
5,3930169,Scotland,4,"[22.2, 67.9]","[42.0, 8.9]"
6,3930169,Scotland,9,"[69.3, 80.0]","[66.5, 19.8]"
7,3930169,Switzerland,16,"[54.5, 56.5]","[51.3, 77.5]"
8,3930169,Scotland,7,"[76.9, 0.1]","[7.3, 77.3]"
9,3930169,Scotland,3,"[120.0, 0.1]","[4.0, 50.5]"
10,3930169,Scotland,25,"[115.9, 0.1]","[2.1, 57.3]"
11,3930169,Scotland,2,"[120.0, 0.1]","[114.9, 39.3]"
12,3930169,Switzerland,8,"[2.0, 39.6]","[79.2, 43.5]"
13,3930169,Scotland,13,"[6.4, 24.3]","[59.4, 66.3]"
14,3930169,Switzerland,26,"[47.4, 19.4]","[36.4, 2.3]"
15,3930169,Switzerland,20,"[86.4, 80.0]","[57.0, 2.9]"
16,3930169,Scotland,31,"[63.1, 77.2]","[49.0, 19.1]"
17,3930169,Scotland,2,"[50.3, 19.6]","[86.5, 2.3]"
18,3930169,Switzerland,11,"[6.4, 36.2]","[6.9, 8.9]"
19,3930169,Switzerland,29,"[104.5, 80.0]","[49.4, 75.1]"
20,3930169,Switzerland,2,"[50.2, 76.0]","[92.5, 38.3]"
21,3930169,Scotland,18,"[15.3, 41.3]","[53.4, 73.5]"
22,3930169,Switzerland,78,"[62.6, 5.5]","[3.3, 23.8]"
23,3930169,Scotland,5,"[5.7, 31.1]","[45.8, 39.8]"
